customer_id,customer_name,region,segment,gross_sales,discounts,sales_before_returns,refunds,net_sales,sold_units,returned_units,completed_orders,purchasing_customers,aov,unit_return_rate,net_sales_share,is_repeat_customer
C0167,Customer 0167,West,Consumer,4800.00,428.6000,4371.4000,0.0000,4371.4000,32,0,5,1,874.2800,0,0.002330798499766408285046515197,True
C0168,Customer 0168,North,Business,3825.00,323.2500,3501.7500,0.0000,3501.7500,21,0,4,1,875.4375,0,0.001867107481941030382065616185,True
C0169,Customer 0169,North,Consumer,11374.00,1084.9000,10289.1000,941.6000,9347.5000,59,5,7,1,1335.357142857142857142857143,0.08474576271186440677966101695,0.004984018615676099520627785332,True
C0170,Customer 0170,East,Business,7764.00,1030.7000,6733.3000,0.0000,6733.3000,39,0,5,1,1346.6600,0,0.003590146300607850323855904464,True
C0171,Customer 0171,South,Business,3280.00,211.7000,3068.3000,249.0000,2819.3000,24,1,4,1,704.8250,0.04166666666666666666666666667,0.001503230134600227587965329252,True
C0172,Customer 0172,North,Consumer,9446.00,699.8500,8746.1500,0.0000,8746.1500,56,0,6,1,1457.691666666666666666666667,0,0.004663383195024928357564985791,True
C0173,Customer 0173,West,Consumer,8523.00,785.7500,7737.2500,0.0000,7737.2500,53,0,6,1,1289.541666666666666666666667,0,0.004125445095922963467876687035,True
C0174,Customer 0174,South,Consumer,9116.00,1087.6000,8028.4000,65.0000,7963.4000,50,1,9,1,884.8222222222222222222222222,0.02,0.004246026621457614434080482023,True
C0175,Customer 0175,North,Consumer,7553.00,637.1000,6915.9000,0.0000,6915.9000,40,0,5,1,1383.1800,0,0.003687507284745048052924279281,True
C0176,Customer 0176,North,Consumer,5031.00,289.6500,4741.3500,219.6000,4521.7500,29,2,3,1,1507.2500,0.06896551724137931034482758621,0.002410964019837753731735617900,True
C0177,Customer 0177,West,Business,9992.00,759.2500,9232.7500,236.5500,8996.2000,57,1,8,1,1124.5250,0.01754385964912280701754385965,0.004796708025712257449314970035,True
C0178,Customer 0178,East,Consumer,8796.00,942.2500,7853.7500,231.0000,7622.7500,44,1,5,1,1524.5500,0.02272727272727272727272727273,0.004064394533580635209506868215,True
C0179,Customer 0179,East,Consumer,12011.00,787.1500,11223.8500,744.6000,10479.2500,64,3,6,1,1746.541666666666666666666667,0.046875,0.005587459436033566825518985765,True
C0180,Customer 0180,West,Consumer,7637.00,675.1000,6961.9000,56.0000,6905.9000,57,2,8,1,863.2375,0.03508771929824561403508771930,0.003682175357902923314202024362,True
C0181,Customer 0181,West,Business,6482.00,747.1500,5734.8500,947.4000,4787.4500,36,7,6,1,797.9083333333333333333333333,0.1944444444444444444444444444,0.002552633316033008039585931093,True
C0182,Customer 0182,West,Business,17311.00,1742.0000,15569.0000,814.8000,14754.2000,105,9,13,1,1134.938461538461538461538462,0.08571428571428571428571428571,0.007866831501407682005589352270,True
C0183,Customer 0183,East,Consumer,10696.00,1070.9000,9625.1000,254.8000,9370.3000,68,4,11,1,851.8454545454545454545454545,0.05882352941176470588235294118,0.004996175408876143924914526547,True
C0184,Customer 0184,West,Business,10200.00,574.7500,9625.2500,267.0000,9358.2500,59,5,8,1,1169.78125,0.08474576271186440677966101695,0.004989750437031383614754209370,True
C0185,Customer 0185,North,Consumer,3465.00,197.0000,3268.0000,509.2000,2758.8000,21,4,3,1,919.6000,0.1904761904761904761904761905,0.001470971977205372918695686994,True
C0186,Customer 0186,North,Consumer,7820.00,728.7000,7091.3000,175.0000,6916.3000,44,5,6,1,1152.716666666666666666666667,0.1136363636363636363636363636,0.003687720561818733042473169478,True
C0187,Customer 0187,North,Business,1940.00,149.1000,1790.9000,72.9000,1718.0000,14,1,3,1,572.6666666666666666666666667,0.07142857142857142857142857143,0.0009160250314770301124833950468,True
C0188,Customer 0188,South,Business,4842.00,387.9000,4454.1000,0.0000,4454.1000,26,0,6,1,742.3500,0,0.002374893534750779874279563375,True
C0189,Customer 0189,North,Consumer,4844.00,174.0500,4669.9500,0.0000,4669.9500,27,0,4,1,1167.4875,0,0.002489983175638042359599435797,True
C0190,Customer 0190,North,Business,4176.00,534.2000,3641.8000,0.0000,3641.8000,26,0,4,1,910.4500,0,0.001941781117364987347870796322,True
C0191,Customer 0191,North,Consumer,9949.00,1044.6500,8904.3500,242.1000,8662.2500,40,1,5,1,1732.4500,0.025,0.004618648328819501799685267022,True
C0192,Customer 0192,South,Business,10179.00,716.0500,9462.9500,344.8000,9118.1500,70,2,10,1,911.8150,0.02857142857142857142857142857,0.004861730873551968638032868770,True
C0193,Customer 0193,East,Consumer,10228.00,751.0000,9477.0000,912.0000,8565.0000,53,12,6,1,1427.5000,0.2264150943396226415094339623,0.004566795340279838715611337937,True
C0194,Customer 0194,North,Consumer,7474.00,649.7000,6824.3000,186.2000,6638.1000,41,1,5,1,1327.6200,0.02439024390243902439024390244,0.003539386357070822811220037637,True
C0195,Customer 0195,West,Business,9389.00,1374.2500,8014.7500,585.3000,7429.4500,61,6,7,1,1061.3500,0.09836065573770491803278688525,0.003961328387722364010005680635,True
C0196,Customer 0196,West,Consumer,6431.00,478.5500,5952.4500,61.7500,5890.7000,43,1,7,1,841.5285714285714285714285714,0.02325581395348837209302325581,0.003140878144890419839118705007,True
C0197,Customer 0197,East,Business,13218.00,936.4500,12281.5500,1267.2000,11014.3500,72,6,9,1,1223.816666666666666666666667,0.08333333333333333333333333333,0.005872770841355661594546846469,True
C0198,Customer 0198,West,Consumer,9420.00,750.5500,8669.4500,553.5000,8115.9500,49,5,9,1,901.7722222222222222222222222,0.1020408163265306122448979592,0.004327365165434227323288480809,True
C0199,Customer 0199,North,Consumer,7756.00,740.3000,7015.7000,1539.5000,5476.2000,41,7,4,1,1369.0500,0.1707317073170731707317073171,0.002919869777284349419081238624,True
C0200,Customer 0200,West,Consumer,3171.00,380.0000,2791.0000,314.4000,2476.6000,25,5,4,1,619.1500,0.2,0.001320505001720612791953653186,True
C0201,Customer 0201,East,Consumer,10994.00,1063.9500,9930.0500,831.6000,9098.4500,55,4,7,1,1299.778571428571428571428571,0.07272727272727272727272727273,0.004851226977672982902750026580,True
C0202,Customer 0202,South,Business,10784.00,810.1500,9973.8500,0.0000,9973.8500,51,0,5,1,1994.7700,0,0.005317983853432582530496222170,True
C0203,Customer 0203,South,Business,6144.00,483.9500,5660.0500,0.0000,5660.0500,36,0,4,1,1415.0125,0,0.003017897252276812740489895305,True
C0204,Customer 0204,South,Consumer,13611.00,981.1500,12629.8500,1698.5000,10931.3500,81,9,10,1,1093.1350,0.1111111111111111111111111111,0.005828515848566026263152130643,True
C0205,Customer 0205,West,Business,3595.00,417.3500,3177.6500,228.6000,2949.0500,21,1,4,1,737.2625,0.04761904761904761904761904762,0.001572411885376796072886586824,True
C0206,Customer 0206,West,Business,4756.00,331.1000,4424.9000,0.0000,4424.9000,31,0,4,1,1106.2250,0,0.002359324308371775637210579012,True
C0207,Customer 0207,South,Consumer,5555.00,510.2500,5044.7500,0.0000,5044.7500,28,0,4,1,1261.1875,0,0.002689823793680877566909550153,True
C0208,Customer 0208,East,Business,5540.00,419.2000,5120.8000,0.0000,5120.8000,36,0,5,1,1024.1600,0,0.002730373097315236204892298810,True
C0209,Customer 0209,West,Business,4256.00,212.5500,4043.4500,254.0000,3789.4500,20,1,3,1,1263.1500,0.05,0.002020507017188959115104890198,True
C0210,Customer 0210,North,Consumer,6372.00,342.6500,6029.3500,0.0000,6029.3500,39,0,6,1,1004.891666666666666666666667,0,0.003214805310556479341502769456,True
C0211,Customer 0211,North,Business,3170.00,114.0000,3056.0000,829.8000,2226.2000,18,5,4,1,556.5500,0.2777777777777777777777777778,0.001186993553593809334348390019,True
C0212,Customer 0212,East,Consumer,8141.00,743.8500,7397.1500,359.1000,7038.0500,61,2,6,1,1173.008333333333333333333333,0.03278688524590163934426229508,0.003752636771121601736416623114,True
C0213,Customer 0213,East,Business,5484.00,556.3500,4927.6500,1022.8000,3904.8500,29,6,3,1,1301.616666666666666666666667,0.2068965517241379310344827586,0.002082037452947078599959711961,True
C0214,Customer 0214,West,Business,6516.00,465.9000,6050.1000,710.4000,5339.7000,36,4,5,1,1067.9400,0.1111111111111111111111111111,0.002847088975889346735522458982,True
C0215,Customer 0215,North,Consumer,8392.00,596.1500,7795.8500,637.0000,7158.8500,46,3,6,1,1193.141666666666666666666667,0.06521739130434782608695652174,0.003817046447374468580181462533,True
C0216,Customer 0216,North,Consumer,8817.00,876.3500,7940.6500,1102.8000,6837.8500,51,5,6,1,1139.641666666666666666666667,0.09803921568627450980392156863,0.003645891595742264467197079640,True
C0217,Customer 0217,South,Business,4566.00,383.8000,4182.2000,0.0000,4182.2000,29,0,4,1,1045.5500,0,0.002229918443913408228421452133,True
C0218,Customer 0218,East,Business,3059.00,559.5000,2499.5000,0.0000,2499.5000,21,0,3,1,833.1666666666666666666666667,0,0.001332715114189078443627616950,True
C0219,Customer 0219,East,Consumer,8550.00,1157.0000,7393.0000,203.2000,7189.8000,49,1,6,1,1198.3000,0.02040816326530612244897959184,0.003833548760950844646526841506,True
C0220,Customer 0220,North,Business,1748.00,274.1500,1473.8500,0.0000,1473.8500,15,0,3,1,491.2833333333333333333333333,0,0.0007858460376265546165795412048,True
C0221,Customer 0221,West,Business,10267.00,1180.5500,9086.4500,753.2500,8333.2000,56,4,8,1,1041.6500,0.07142857142857142857142857143,0.004443201276079387272029468920,True
C0222,Customer 0222,East,Consumer,12695.00,1096.2000,11598.8000,0.0000,11598.8000,62,0,9,1,1288.755555555555555555555556,0,0.006184395305643641949169035197,True
C0223,Customer 0223,East,Consumer,8324.00,897.9000,7426.1000,534.6000,6891.5000,54,7,8,1,861.4375,0.1296296296296296296296296296,0.003674497383250263690441977279,True
C0224,Customer 0224,West,Consumer,15285.00,1617.9000,13667.1000,1309.3000,12357.8000,85,7,11,1,1123.436363636363636363636364,0.08235294117647058823529411765,0.006589088552960909618188183533,True
C0225,Customer 0225,North,Consumer,10327.00,810.0500,9516.9500,0.0000,9516.9500,59,0,8,1,1189.61875,0,0.005074368116015903218276394931,True
C0226,Customer 0226,South,Business,12273.00,1096.7500,11176.2500,1631.4500,9544.8000,71,10,8,1,1193.1000,0.1408450704225352112676056338,0.005089217532271220615617874880,True
C0227,Customer 0227,East,Consumer,10914.00,1052.7500,9861.2500,433.6000,9427.6500,60,2,11,1,857.0590909090909090909090909,0.03333333333333333333333333333,0.005026754009315729301486658506,True
C0228,Customer 0228,East,Business,4272.00,404.6500,3867.3500,166.2500,3701.1000,24,5,4,1,925.2750,0.2083333333333333333333333333,0.001973399443538787048493767991,True
C0229,Customer 0229,East,Consumer,2061.00,262.5000,1798.5000,0.0000,1798.5000,10,0,2,1,899.2500,0,0.0009589470425561342591975471430,True
C0230,Customer 0230,East,Consumer,12562.00,1473.1000,11088.9000,563.4000,10525.5000,84,4,10,1,1052.5500,0.04761904761904761904761904762,0.005612119597678393742109414765,True
C0231,Customer 0231,West,Business,10338.00,824.2500,9513.7500,0.0000,9513.7500,65,0,9,1,1057.083333333333333333333333,0,0.005072661899426423301885273357,True
C0232,Customer 0232,East,Business,6328.00,347.0500,5980.9500,0.0000,5980.9500,31,0,4,1,1495.2375,0,0.003188998784640595606087055649,True
C0233,Customer 0233,South,Business,12904.00,1199.3000,11704.7000,1437.7000,10267.0000,78,7,9,1,1140.777777777777777777777778,0.08974358974358974358974358974,0.005474289288809469246139125114,True
C0234,Customer 0234,West,Business,952.00,89.0500,862.9500,0.0000,862.9500,5,0,1,1,862.9500,0,0.0004601186268411543280369882163,False
C0235,Customer 0235,North,Business,9908.00,749.2000,9158.8000,601.3500,8557.4500,54,3,8,1,1069.68125,0.05555555555555555555555555556,0.004562769735514034537876035474,True
C0236,Customer 0236,West,Business,6854.00,612.8000,6241.2000,0.0000,6241.2000,35,0,4,1,1560.3000,0,0.003327762180706891931333739911,True
C0237,Customer 0237,South,Consumer,6179.00,450.7500,5728.2500,1462.4000,4265.8500,38,8,5,1,853.1700,0.2105263157894736842105263158,0.002274520011947781667833114529,True
C0238,Customer 0238,East,Consumer,2014.00,112.6000,1901.4000,0.0000,1901.4000,15,0,3,1,633.8000,0,0.001013812569761597820649550257,True
C0239,Customer 0239,South,Consumer,4894.00,531.3000,4362.7000,374.0000,3988.7000,38,2,6,1,664.7833333333333333333333333,0.05263157894736842105263157895,0.002126745659518294534145819455,True
C0240,Customer 0240,West,Business,8030.00,899.2500,7130.7500,463.6000,6667.1500,48,4,7,1,952.4500,0.08333333333333333333333333333,0.003554875604547195177208188176,True
C0241,Customer 0241,North,Consumer,2744.00,355.3000,2388.7000,52.0000,2336.7000,22,1,4,1,584.1750,0.04545454545454545454545454545,0.001245911345199287697229306872,True
C0242,Customer 0242,South,Business,4803.00,481.8500,4321.1500,35.0000,4286.1500,29,1,6,1,714.3583333333333333333333333,0.03448275862068965517241379310,0.002285343823437294887439292014,True
C0243,Customer 0243,East,Business,1935.00,34.2500,1900.7500,0.0000,1900.7500,18,0,2,1,950.3750,0,0.001013465994516859712632603688,True
C0244,Customer 0244,South,Consumer,10074.00,1006.1000,9067.9000,321.6000,8746.3000,62,3,8,1,1093.2875,0.04838709677419354838709677419,0.004663463173927560228645819615,True
C0245,Customer 0245,North,Consumer,9044.00,681.8500,8362.1500,882.6000,7479.5500,56,4,9,1,831.0611111111111111111111111,0.07142857142857142857142857143,0.003988041341201408951004177778,True
C0246,Customer 0246,South,Consumer,3965.00,317.5000,3647.5000,240.0000,3407.5000,20,1,4,1,851.8750,0.05,0.001816854071454004719608363575,True
C0247,Customer 0247,North,Consumer,6765.00,644.3500,6120.6500,76.9500,6043.7000,38,1,4,1,1510.9250,0.02631578947368421052631578947,0.003222456625574928341569205265,True
C0248,Customer 0248,East,Business,7659.00,450.3000,7208.7000,0.0000,7208.7000,34,0,4,1,1802.1750,0,0.003843626102682460402711903303,True
C0249,Customer 0249,North,Consumer,4121.00,401.9000,3719.1000,233.7000,3485.4000,28,2,5,1,697.0800,0.07142857142857142857142857143,0.001858389781554156434254729392,True
C0250,Customer 0250,West,Consumer,4415.00,792.3000,3622.7000,0.0000,3622.7000,23,0,4,1,905.6750,0,0.001931597137096529096911289427,True
C0251,Customer 0251,North,Consumer,9182.00,656.7500,8525.2500,128.0000,8397.2500,61,2,8,1,1049.65625,0.03278688524590163934426229508,0.004477352267503196223545511675,True
C0252,Customer 0252,West,Business,5963.00,752.7000,5210.3000,361.8000,4848.5000,29,3,5,1,969.7000,0.1034482758620689655172413793,0.002585184729404179569485297372,True
C0253,Customer 0253,North,Consumer,3987.00,360.7500,3626.2500,98.4000,3527.8500,38,1,5,1,705.5700,0.02631578947368421052631578947,0.001881023810998975950130701523,True
C0254,Customer 0254,East,Business,8093.00,800.3000,7292.7000,109.8000,7182.9000,41,1,5,1,1436.5800,0.02439024390243902439024390244,0.003829869731429778576808485612,True
C0255,Customer 0255,South,Business,3206.00,338.4000,2867.6000,0.0000,2867.6000,29,0,4,1,716.9000,0,0.001528983341247690075993820510,True
C0256,Customer 0256,North,Consumer,14722.00,1143.4000,13578.6000,253.4000,13325.2000,85,2,10,1,1332.5200,0.02352941176470588235294117647,0.007104899155668056842179124376,True
C0257,Customer 0257,North,Business,8898.00,771.3000,8126.7000,28.0000,8098.7000,42,1,7,1,1156.957142857142857142857143,0.02380952380952380952380952381,0.004318167591631562148992591074,True
C0258,Customer 0258,South,Business,3094.00,290.0000,2804.0000,134.0000,2670.0000,18,1,4,1,667.5000,0.05555555555555555555555555556,0.001423624466847305238842063315,True
C0259,Customer 0259,North,Business,10192.00,1031.8500,9160.1500,381.9000,8778.2500,61,3,9,1,975.3611111111111111111111111,0.04918032786885245901639344262,0.004680498680188148768863424080,True
C0260,Customer 0260,South,Consumer,6854.00,527.0000,6327.0000,107.2000,6219.8000,40,1,5,1,1243.9600,0.025,0.003316351857264744990468114384,True
C0261,Customer 0261,West,Consumer,2857.00,127.8000,2729.2000,109.8000,2619.4000,20,1,2,1,1309.7000,0.05,0.001396644917026154060907453426,True
C0262,Customer 0262,West,Business,8023.00,706.4000,7316.6000,228.6000,7088.0000,42,1,5,1,1417.6000,0.02380952380952380952380952381,0.003779269745698014806334286433,True
C0263,Customer 0263,East,Business,6367.00,458.9000,5908.1000,0.0000,5908.1000,26,0,3,1,1969.366666666666666666666667,0,0.003150155697595716884495428566,True
C0264,Customer 0264,South,Business,13510.00,1183.0500,12326.9500,64.8000,12262.1500,69,1,10,1,1226.2150,0.01449275362318840579710144928,0.006538088672715986492309815235,True
C0265,Customer 0265,West,Consumer,8529.00,624.1000,7904.9000,552.0000,7352.9000,53,3,8,1,919.1125,0.05660377358490566037735849057,0.003920512487745899135086819232,True
C0266,Customer 0266,North,Business,9417.00,650.9000,8766.1000,0.0000,8766.1000,43,0,7,1,1252.3000,0,0.004674020389074967211315884354,True
C0267,Customer 0267,West,Business,7980.00,588.8500,7391.1500,0.0000,7391.1500,47,0,6,1,1231.858333333333333333333333,0,0.003940907107917026260699444296,True
C0268,Customer 0268,North,Consumer,9403.00,1006.8500,8396.1500,0.0000,8396.1500,57,0,7,1,1199.4500,0,0.004476765755550562502286063634,True
C0269,Customer 0269,East,Business,4511.00,292.2500,4218.7500,233.7000,3985.0500,31,2,4,1,996.2625,0.06451612903225806451612903226,0.002124799506220919004512196409,True
C0270,Customer 0270,East,Business,11125.00,1076.9000,10048.1000,1470.2000,8577.9000,72,6,10,1,857.7900,0.08333333333333333333333333333,0.004573673525906179628563046782,True
C0271,Customer 0271,West,Consumer,4632.00,363.0500,4268.9500,372.4000,3896.5500,25,2,4,1,974.1375,0.08,0.002077611953668115066820240378,True
C0272,Customer 0272,West,Business,6806.00,439.9500,6366.0500,250.2000,6115.8500,35,3,4,1,1528.9625,0.08571428571428571428571428571,0.003260926477740858331450274504,True
C0273,Customer 0273,South,Business,4234.00,674.5500,3559.4500,0.0000,3559.4500,22,0,2,1,1779.7250,0,0.001897872699820090124493027066,True
C0274,Customer 0274,North,Business,1752.00,99.9000,1652.1000,0.0000,1652.1000,15,0,3,1,550.7000,0,0.0008808876335874280843037351321,True
C0275,Customer 0275,East,Business,9870.00,952.2000,8917.8000,1046.0000,7871.8000,49,5,7,1,1124.542857142857142857142857,0.1020408163265306122448979592,0.004197186171583751827384626967,True
C0276,Customer 0276,South,Business,9378.00,666.9000,8711.1000,183.8500,8527.2500,51,3,6,1,1421.208333333333333333333333,0.05882352941176470588235294118,0.004546667316450817826934825619,True
C0277,Customer 0277,West,Consumer,6295.00,319.2500,5975.7500,294.0000,5681.7500,38,1,4,1,1420.4375,0.02631578947368421052631578947,0.003029467533524223423517188479,True
C0278,Customer 0278,North,Consumer,9378.00,765.3000,8612.7000,960.3000,7652.4000,50,6,7,1,1093.2000,0.12,0.004080203696667535059818354049,True
C0279,Customer 0279,South,Business,7008.00,941.2000,6066.8000,415.8000,5651.0000,36,2,6,1,941.8333333333333333333333333,0.05555555555555555555555555556,0.003013071858484689851946254604,True
C0280,Customer 0280,North,Business,5568.00,449.5500,5118.4500,406.6500,4711.8000,26,2,4,1,1177.9500,0.07692307692307692307692307692,0.002512297289472334391152072632,True
C0281,Customer 0281,North,Business,984.00,13.4500,970.5500,0.0000,970.5500,7,0,2,1,485.2750,0,0.0005174901596624165166884511424,True
C0282,Customer 0282,East,Business,5714.00,616.2500,5097.7500,0.0000,5097.7500,35,0,5,1,1019.5500,0,0.002718083005944138682137501222,True
C0283,Customer 0283,East,Business,6164.00,878.9500,5285.0500,0.0000,5285.0500,44,0,7,1,755.0071428571428571428571429,0,0.002817949995697135038405335851,True
C0284,Customer 0284,South,Consumer,1697.00,135.3000,1561.7000,0.0000,1561.7000,8,0,1,1,1561.7000,0,0.0008326870149346204462545506663,False
C0285,Customer 0285,East,Consumer,12469.00,941.4500,11527.5500,821.8000,10705.7500,85,6,11,1,973.2500,0.07058823529411764705882352941,0.005708227579007692157578059676,True
C0286,Customer 0286,West,Business,9970.00,642.9500,9327.0500,675.2000,8651.8500,59,4,7,1,1235.978571428571428571428571,0.06779661016949152542372881356,0.004613103124903692071414121907,True
C0287,Customer 0287,South,Consumer,10723.00,1013.0000,9710.0000,688.3000,9021.7000,65,3,8,1,1127.7125,0.04615384615384615384615384615,0.004810304439159675533056720078,True
C0288,Customer 0288,East,Consumer,11130.00,1535.0000,9595.0000,2222.7000,7372.3000,55,12,5,1,1474.4600,0.2181818181818181818181818182,0.003930856425819621128207993774,True
C0289,Customer 0289,West,Business,11955.00,984.4500,10970.5500,279.3000,10691.2500,66,1,7,1,1527.321428571428571428571429,0.01515151515151515151515151515,0.005700496285086611286430790043,True
C0290,Customer 0290,South,Business,3639.00,256.0500,3382.9500,0.0000,3382.9500,23,0,3,1,1127.6500,0,0.001803764191056588486045227750,True
C0291,Customer 0291,North,Consumer,8714.00,672.7500,8041.2500,199.0000,7842.2500,42,1,6,1,1307.041666666666666666666667,0.02380952380952380952380952381,0.004181430327765273224460363682,True
C0292,Customer 0292,East,Business,9371.00,890.2000,8480.8000,88.3500,8392.4500,43,1,6,1,1398.741666666666666666666667,0.02325581395348837209302325581,0.004474792942618976348958829314,True
C0293,Customer 0293,North,Business,18866.00,1121.8000,17744.2000,1423.0000,16321.2000,96,7,10,1,1632.1200,0.07291666666666666666666666667,0.008702344437568628563366698043,True
C0294,Customer 0294,South,Consumer,14660.00,1345.6000,13314.4000,834.1000,12480.3000,84,7,10,1,1248.0300,0.08333333333333333333333333333,0.006654404656776937667535806288,True
C0295,Customer 0295,West,Business,4523.00,419.4500,4103.5500,184.8000,3918.7500,20,1,2,1,1959.3750,0.05,0.002089448831257631986783646298,True
C0296,Customer 0296,East,Business,9139.00,900.3500,8238.6500,511.2000,7727.4500,45,2,4,1,1931.8625,0.04444444444444444444444444444,0.004120219807617681223928877215,True
C0297,Customer 0297,East,Business,6023.00,420.5500,5602.4500,0.0000,5602.4500,32,0,3,1,1867.483333333333333333333333,0,0.002987185353666174245449706973,True
C0298,Customer 0298,North,Business,3859.00,307.5000,3551.5000,219.4500,3332.0500,23,1,4,1,833.0125,0.04347826086956521739130434783,0.001776624683430173565948950213,True
C0299,Customer 0299,North,Consumer,9977.00,796.2500,9180.7500,240.0000,8940.7500,60,1,6,1,1490.1250,0.01666666666666666666666666667,0.004767142491372675773100066510,True
C0300,Customer 0300,West,Consumer,8615.00,579.2000,8035.8000,0.0000,8035.8000,50,0,5,1,1607.1600,0,0.004284629771794597542429607635,True
